,Virginia,California,Florida,New Jersey,Michigan,Washington,Colorado,Arizona,New York,North Carolina,New Hampshire,Utah,Pennsylvania,Texas,Connecticut,Kansas,Georgia,South Dakota,Alaska,Wyoming,West Virginia,New Mexico,Tennessee,Arkansas,Maryland,Hawaii,Alabama,Maine,Delaware,Indiana,Montana,Idaho,Nevada,Mississippi,Kentucky,Minnesota,Vermont,Massachusetts,the District of Columbia,Illinois,Nebraska,Oklahoma,Rhode Island,Oregon,Iowa,Ohio,North Dakota,Missouri,Wisconsin,South Carolina,Louisiana
2002-11-01,153197.08823589934,264019.17840004823,134184.7514884699,226796.7573284898,130416.61330109526,193635.09057771228,213999.58486715038,152700.3651081151,191788.19339908814,135847.71627246696,183147.41614993234,174316.60866052916,113311.6317616363,115179.72973188646,205072.42697526942,96087.74310168263,141235.1545687878,109341.73558793908,167946.01073716767,140127.90377601725,79930.38325683029,131697.59319617777,115614.66149180925,93541.9928980224,184843.2299905114,234581.4182898124,104649.10805610014,139250.3107326599,171536.89333497736,101625.29802942598,,128684.51892173664,176715.46256759306,93837.85867537325,92217.77499887791,163623.95917993734,136934.71321559462,274419.66747395904,220068.34697911973,152517.40721441052,109162.23308759443,88889.6134553186,185251.27789203488,165196.02302667778,99047.84566918241,113723.55992567039,,112773.52508179196,132404.30241374404,121363.29926081853,114776.02843783819
2002-12-01,154402.11081047336,267467.9239413897,135383.6531616658,229727.99624297663,130831.95432960657,194096.2597746444,214269.57339796933,153397.2473130957,193459.76962054134,136083.563402695,185277.641094671,174085.86021838177,113987.70333840763,115465.72522914218,207439.13049295847,96628.16455811031,141586.7359528209,109457.90378323542,168542.29882377735,140347.37673600993,80114.50036973547,132006.65960598303,115870.125137216,93899.37882747765,186685.74521121816,236520.5197319888,104920.46584548126,140458.84505714918,172759.40329474115,101894.26010966144,,128846.76552360128,177921.11439754456,94129.18194922432,92452.54759621034,164901.021023629,137753.8627414731,278173.5087957799,223704.95177035313,153354.26307541804,109524.80030862096,89142.19892845322,187823.36576656546,165841.56853189832,99460.02748809154,114085.83436236257,,113370.306147026,133050.94393845455,121682.7244603343,115255.64697080622
2003-01-01,155460.55723657008,270515.28156102425,136565.54965046517,232534.16435099897,131222.1204382288,194615.85317784126,214359.1431905981,154048.77501230125,195092.50668722298,136312.34386137605,187312.66943002408,173922.10829306487,114635.31200264326,115685.01993442235,209417.38080715787,97198.00474568277,141885.0502247309,109901.5859132496,168939.23349690836,140679.8238866691,80216.04257400073,132321.47836429343,116059.29754777037,94146.1227996241,188409.65021751248,238558.62388274574,105156.27059292397,141767.47574963994,174041.09856027013,101982.59958329434,,128970.13297764161,179110.6958390763,94278.90118964331,92662.25665958901,166185.69721476178,138576.7404101741,281206.45260221924,226990.90797211448,154017.62845150457,109917.11489654177,89368.14748031062,190210.42492236433,166460.0019093159,99816.34559983911,114417.2734964486,,113885.84083965783,133586.0849053798,121996.27385530419,115739.6030154259
2003-02-01,156528.3452952296,273356.37055353075,137780.1154331334,235255.07514304318,131562.11253364556,195131.21819011206,214409.18128523938,154740.65337008517,196680.9758033478,136521.447811312,189361.14445336364,173878.9996196127,115286.72176361078,115829.75877190779,210922.41614112083,97488.3736938204,142158.87047826315,110708.22725177566,169198.8889659239,141059.94564114357,80488.74841444752,132562.59448949274,116275.28694579181,94406.9017615632,190161.77953594943,241015.48445554136,105422.24173276084,143011.5240933077,175423.10267594235,101994.67429008953,,129156.68072133853,180287.59026552233,94407.76478303171,92884.64578561562,167361.4188534228,139446.44270102828,283992.8921240195,229820.19359008677,154846.15158498674,110313.97156067433,89596.01563981218,192741.38384756245,167019.15306251732,100116.21616542396,114720.9695112729,,114395.92001316109,134088.49828290683,122337.3312638416,116162.73155691074
2003-03-01,157662.36584287547,276365.80819246435,139025.60234025,237901.06904832006,131768.35609315368,195928.33084211187,214683.3567157965,155377.02552741542,198376.1244255919,136716.38016905854,191457.21508331632,173825.05830581897,115909.3509332884,115993.36518394656,212545.32344362457,97482.9453400253,142457.43462636034,111252.4948565137,169366.1311245749,141356.17267692587,80840.18675282305,132749.33148203263,116479.7311955823,94665.59877837998,191915.38305065918,243996.43776722366,105694.84890103915,144135.38442419772,176878.24116927487,101955.74008740064,,129244.96096523944,181575.5768188919,94594.21311074385,93118.85791791607,168431.15937571492,140322.45690791757,286766.0639344796,232426.92009554137,155636.01747103015,110765.51939028576,89843.4833041659,195471.29058852777,167619.00526078438,100341.91435618377,114996.19623320592,,114892.43760671794,134647.0550740643,122667.62324778746,116482.63654074604
2003-04-01,158983.6297984634,279863.86007959134,140413.2561065977,240525.44827662586,131959.33964377447,196813.96519781463,215017.3456468846,156084.18072071136,200046.3334837761,136880.86649757883,193397.67613460543,173951.8423777957,116567.62510975241,116185.27697263304,214387.0599929014,97157.11411434221,142756.63454298372,111505.81690953749,169764.3592231813,141716.346515856,81228.92542777448,132879.45366019956,116724.655604885,94985.44925016018,193830.30618401922,247047.5610747205,106031.48137613584,145060.82663680476,178406.4852266988,101994.21717094803,,129584.35649702327,182914.17360471436,94860.36470491004,93367.26329726753,169445.0832853075,141150.32555264173,289773.1482554239,235360.58388394208,156512.17820742578,111162.0628619095,90136.83223831787,198335.69829811333,168284.2738676276,100569.1453657967,115281.5465768363,,115395.12162125025,135248.28596371275,122930.96354135592,116601.68602350017
2003-05-01,160438.83564065667,283748.6817617529,141878.9944512744,243262.44984064813,132291.63359419457,197925.73949673015,215269.50722719354,156814.59703089952,201755.54232178148,137073.43995813603,195473.24021067724,174110.20610146143,117373.38220287021,116403.007863659,216632.44610444424,96950.91018244297,143053.44985877303,111334.37365651166,170542.80010855457,142449.2818247719,81610.46760576371,133072.6220744997,116991.18899015652,95372.83732975363,195952.9863258182,250294.54628325716,106331.08833447123,146286.1750344159,180000.23083453346,102153.28198244277,,130007.7279541855,184471.59502423173,95130.53561576003,93623.40328434862,170593.48904458337,142020.10768677213,292787.286092099,238499.30872790227,157331.17287154074,111662.87118483179,90409.42518483703,201439.0601775519,169056.15467521964,100813.93175312136,115586.98747812433,,115954.56242445773,136000.71914046202,123197.61007358902,116626.54982561269
2003-06-01,161983.25855276975,287342.0210974095,143333.33918066838,246213.54616739953,132760.20265101455,199041.15154153682,215394.0916041973,157622.18228228448,203450.62562643166,137266.94894262406,197466.41954895377,174423.5938693966,118346.59562474141,116622.42785637589,218960.71546483168,97006.99892842554,143334.9170425775,111416.34496171675,171657.8683696045,143491.9384556254,82000.57365776556,133441.33858048596,117293.52254921243,95788.69906274184,198384.89252231395,253699.35349692786,106602.51036983478,147665.14200615292,181533.70095885373,102439.97673105386,,130552.97449301532,186038.00158064355,95362.69117964084,93881.37154081064,171720.0043105857,142945.6555521957,295526.87629671756,241757.58463603954,158135.2475975553,112084.72365465997,90652.84046173643,204817.25658593824,169924.7345534775,101107.70029025404,115952.65743477644,,116588.53004341737,136841.36958570452,123507.40673634726,116712.8959825122
2003-07-01,163672.29615850016,291135.7142108834,144773.18670484817,249348.03449380313,133258.08363702265,200205.887892468,215530.8682017085,158460.47123934075,205228.83862224556,137503.59915089933,199460.7231063201,174660.6044378512,119415.49062424242,116838.79331144737,221266.20900249854,97513.13227725033,143616.761932151,111689.96048300649,173423.24386190882,144507.87624954552,82406.5167611309,133956.17072376522,117599.87367490427,96248.82239893587,201007.28994503533,257124.5084208053,106859.71258920222,149304.57633992413,183062.72015873753,102774.99263919273,,130952.8421131929,187833.9373720563,95466.28270224399,94149.75915563903,172934.14785248417,143950.51801470082,297788.2417996729,244973.84573992263,158897.97913625254,112604.50514945427,90874.11105088242,208522.1429739143,170912.48965685847,101473.4268921208,116372.46460314914,,117245.2445162155,137799.80673511492,123951.82199729141,116957.13614199223
2003-08-01,165418.6130163433,295131.28043021477,146245.37509471612,252621.73307298965,133756.39886371762,201529.91109862077,215720.71804159647,159361.5578724286,207247.62961592883,137796.44458213742,201340.6995926679,174807.86467707125,120446.3905171154,117090.32376817994,223395.46880862012,98046.03604522876,143963.50671901111,112275.25932501197,174988.62701350902,145324.11850592212,82707.00625094793,134534.0043104308,117919.09432737104,96665.41619030877,203716.96095378677,260603.74719740063,107136.8153909933,151051.90390993914,184635.89428224682,103069.34679823108,,131306.83571540253,189712.41935042385,95678.30852746346,94426.36394140318,174104.07149256745,145378.78152056443,299944.5788128772,248041.05079825933,159980.1541673718,113067.47169923857,91126.17926004413,211931.4654717519,172010.93430123542,101922.80499998723,116863.4592790006,,117897.16137911209,138897.13768331517,124410.43992023467,117422.8984854218
2003-09-01,167222.80480086795,299569.8611706659,147773.69187657768,255721.02681324337,134289.91201910676,202893.53348627294,215968.98343664096,160367.36107712117,209433.4005620107,138111.45175254412,203408.286125222,174901.72714310352,121457.93776829405,117318.47250825957,225679.72828558265,98647.21458682737,144337.32208491556,113095.46549319795,176667.945852734,145985.3943918815,82963.30716726025,135025.84611657556,118246.41471449997,97108.35300040059,206437.99166160278,263997.68567218067,107437.70842906153,152967.9885681254,186390.3758132119,103276.2303965098,,131703.59217616406,191923.5022278037,95909.17104285357,94739.69463830994,175361.335056492,147107.07156332317,302306.2313478964,251028.6052533864,161308.9528269798,113595.33531131379,91411.70405982264,215007.2930971838,173104.35537938823,102403.1952297951,117365.80160875893,,118541.29178452394,140062.20900619062,124868.83142904588,117919.43253034522
2003-10-01,169060.2822616175,303893.35842090566,149322.0483695269,258542.94855733518,134899.1512389557,204242.1398774091,216200.1475783546,161367.00987407335,211682.87382591516,138426.99552920496,205609.27828025384,175008.09023390492,122414.1462592979,117550.8016122325,227744.0536762286,99149.82042187097,144714.45105848988,114055.40241580032,178181.74115803567,146664.69929652996,83151.69195851496,135526.8396742456,118596.61469922889,97526.54545700453,209171.50295345965,268283.5065655568,107704.79466890648,154972.46755628413,188114.8645819172,103551.32891517847,,132040.4462890056,194305.14223767517,96295.12685853017,95061.08053609333,176537.3203734875,149068.54582519954,304875.28841498826,254358.10350581552,162781.83191085106,114074.11406267795,91677.8307770354,217949.63152422998,174234.96227404688,102890.89419156121,117855.27490581833,,119221.78729446074,141294.00066534165,125307.3918756024,118506.38674986469
2003-11-01,170844.1617540096,308059.39593330445,150840.96864480153,260986.01460040998,135449.80520381193,205365.3828730289,216548.71322525782,162234.9949584355,213649.98780345893,138708.5749068632,207563.9930867137,175182.4464432979,123280.70117098033,117718.52537246987,230010.1099516922,99442.47236851383,145048.60084395015,114763.79364235053,179588.84603105896,147306.46583881575,83418.84476054164,136083.0009481955,118919.63935603031,97923.06043470824,211729.661673267,272894.39771041885,107974.78273453815,156609.05213568927,189672.133639256,103800.58066360858,,132265.72685096774,197098.97006031577,96570.10332123218,95358.2920637428,177715.52128594834,150372.21739320012,307454.9319638032,257304.41591890773,163903.33891750296,114554.19035321486,91907.89905135095,220933.4560527892,175254.86093967882,103342.90526450174,118264.92590041162,,119868.96268374317,142242.08000477197,125733.54853848135,118985.53237952967
2003-12-01,172560.6724773175,312087.98318262486,152294.23207476505,263269.2779187137,135969.20958626686,206507.779090359,216929.74001058153,162984.5356644451,215414.2745025903,139016.69116225725,209189.66061178487,175375.92223025076,124052.53834939352,117860.51047808927,232164.16168617722,99684.1343738388,145394.54489614,115136.28723198333,180824.0139472643,147835.1834742511,83746.94324909069,136817.53600143277,119220.14718860954,98280.0426222112,214112.8875668518,277018.3710874237,108225.61938436666,158131.0425517042,191024.5462644512,104058.95298814523,,132531.73726221154,199994.11185019827,96776.6943807492,95620.17869544949,178846.62639934776,151395.41476194418,309867.29372054455,259962.52759697443,164775.32515995728,115018.53412924967,92127.92806517181,224031.78995434826,176230.97263327715,103763.1463028083,118629.3265471224,,120525.21602267424,143013.13240531881,126162.18001474394,119455.21796634479
2004-01-01,174127.2552309438,316258.54450142843,153687.4820931085,265539.2899311507,136457.24313702024,207717.15214836202,217268.87741820965,163655.91084905597,217131.65248236447,139331.38761911922,210738.74594175638,175559.15782060928,124737.0382591125,118215.79363157321,234216.1236028654,99831.38124803094,145693.77032333508,115305.57485359593,181110.17380554523,148279.2720963521,84186.99361502905,137480.61875716932,119505.16472730933,98642.74252316565,216288.45370838637,280788.00923673075,108485.8846271822,159637.96389202852,192385.6549169037,104214.72905341018,,132841.73019048266,203225.75992974205,96943.99021173229,95849.96982671095,179920.69169984743,152266.74007124928,312121.5119931318,262656.6433336926,165567.53924921996,115495.26947378048,92386.03382741565,226781.9309304921,177006.53830758086,104096.40385487796,118936.9279670663,,121111.82412863942,143648.17166960632,126564.797465678,119910.22409422889
2004-02-01,175843.7215049657,320955.81826533185,155067.2010923135,267874.9379525851,136843.63165878344,208954.37313404048,217551.80857372392,164504.34468388843,218759.19085365892,139646.3528222553,212369.43672310896,175841.5734955125,125525.49208033254,119015.53495595831,235901.08500782982,100032.27422130124,145993.83863294218,115733.7762950282,181696.57741764342,148741.13700674687,84689.29424471593,138188.92023436047,119818.14060997921,99083.81280591428,218573.44727692226,284981.4492117003,108733.0024615535,161417.06696270182,193776.35965035108,104327.35539587266,,133295.47878834957,206566.93842012295,97144.57930641901,96084.34636814287,181003.2642616021,153565.17022302726,314376.1218745335,265529.3607095478,166431.75388185462,115987.66235321165,92680.11153828322,229723.597921481,177818.7877273248,104329.0201159045,119249.95512036867,,121590.20577878645,144389.97061238362,126986.89671480168,120407.33533362295
